Budget: 100
Time: 09:00 - 17:00 (total of 480 minutes)
Genre: thrill
Food: yes
Starting coordinates: (37.423580, -122.170733)
         63420231 function calls (63395977 primitive calls) in 159.559 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 version.py:201(Version)
      520    0.009    0.000    0.025    0.000 version.py:208(__init__)
     2000    0.003    0.000    0.003    0.000 version.py:217(<genexpr>)
      520    0.002    0.000    0.004    0.000 version.py:246(__str__)
     2000    0.001    0.000    0.001    0.000 version.py:254(<genexpr>)
     1560    0.000    0.000    0.000    0.000 version.py:308(_parse_letter_version)
      520    0.000    0.000    0.000    0.000 version.py:342(_parse_local_version)
      520    0.006    0.000    0.006    0.000 version.py:353(_cmpkey)
      678    0.000    0.000    0.000    0.000 version.py:362(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:46(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:52(_BaseVersion)
        1    0.000    0.000    0.000    0.000 version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 version.py:82(LegacyVersion)
        2    0.000    0.000    0.000    0.000 warnings.py:15(warnpy3k)
        3    0.000    0.000    0.000    0.000 warnings.py:343(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:364(__enter__)
        3    0.000    0.000    0.000    0.000 warnings.py:380(__exit__)
        2    0.000    0.000    0.000    0.000 warnings.py:67(filterwarnings)
        5    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
      304    0.000    0.000    0.001    0.000 weakref.py:115(__setitem__)
      304    0.000    0.000    0.000    0.000 weakref.py:148(get)
      304    0.000    0.000    0.000    0.000 weakref.py:310(__new__)
      304    0.000    0.000    0.000    0.000 weakref.py:315(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:330(__init__)
       66    0.000    0.000    0.000    0.000 weakref.py:362(__getitem__)
       66    0.000    0.000    0.000    0.000 weakref.py:368(__setitem__)
        3    0.000    0.000    0.000    0.000 weakref.py:48(__init__)
      339    0.000    0.000    0.000    0.000 weakref.py:80(__getitem__)
        1    0.000    0.000    0.001    0.001 what3words.py:21(What3Words)
        1    0.000    0.000    0.001    0.001 what3words.py:3(<module>)
        1    0.000    0.000    0.000    0.000 x509.py:5(<module>)
        1    0.000    0.000    0.000    0.000 x509_vfy.py:5(<module>)
        1    0.000    0.000    0.000    0.000 x509name.py:5(<module>)
        1    0.000    0.000    0.000    0.000 x509v3.py:5(<module>)
        1    0.000    0.000    0.000    0.000 yacc.py:1152(Production)
        1    0.000    0.000    0.000    0.000 yacc.py:117(PlyLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:118(__init__)
        1    0.000    0.000    0.000    0.000 yacc.py:1225(MiniProduction)
      264    0.000    0.000    0.000    0.000 yacc.py:1226(__init__)
      264    0.000    0.000    0.000    0.000 yacc.py:1240(bind)
        1    0.000    0.000    0.000    0.000 yacc.py:1269(LRItem)
        1    0.000    0.000    0.000    0.000 yacc.py:1312(GrammarError)
        1    0.000    0.000    0.000    0.000 yacc.py:1314(Grammar)
        1    0.000    0.000    0.000    0.000 yacc.py:133(NullLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:140(YaccError)
        1    0.000    0.000    0.000    0.000 yacc.py:178(YaccSymbol)
        1    0.000    0.000    0.000    0.000 yacc.py:1812(VersionError)
        1    0.000    0.000    0.000    0.000 yacc.py:1814(LRTable)
        1    0.000    0.000    0.000    0.000 yacc.py:1815(__init__)
        1    0.000    0.000    0.038    0.038 yacc.py:1821(read_table)
        1    0.000    0.000    0.000    0.000 yacc.py:1870(bind_callables)
        1    0.000    0.000    0.000    0.000 yacc.py:191(YaccProduction)
        1    0.000    0.000    0.000    0.000 yacc.py:192(__init__)
        1    0.000    0.000    0.000    0.000 yacc.py:1930(LALRError)
        1    0.000    0.000    0.000    0.000 yacc.py:1939(LRGeneratedTable)
    82098    0.017    0.000    0.017    0.000 yacc.py:197(__getitem__)
    63690    0.016    0.000    0.016    0.000 yacc.py:201(__setitem__)
     9876    0.004    0.000    0.005    0.000 yacc.py:207(__len__)
    11211    0.005    0.000    0.010    0.000 yacc.py:210(lineno)
        1    0.000    0.000    0.000    0.000 yacc.py:239(LRParser)
        1    0.000    0.000    0.000    0.000 yacc.py:240(__init__)
        1    0.000    0.000    0.672    0.672 yacc.py:257(parse)
        1    0.000    0.000    0.000    0.000 yacc.py:2762(ParserReflect)
        1    0.000    0.000    0.000    0.000 yacc.py:2763(__init__)
        1    0.000    0.000    0.001    0.001 yacc.py:2778(get_all)
        1    0.000    0.000    0.010    0.010 yacc.py:2796(signature)
        1    0.000    0.000    0.000    0.000 yacc.py:2855(get_start)
        1    0.000    0.000    0.000    0.000 yacc.py:2865(get_error_func)
        1    0.000    0.000    0.000    0.000 yacc.py:2889(get_tokens)
        1    0.000    0.000    0.000    0.000 yacc.py:2923(get_precedence)
        1    0.000    0.000    0.001    0.001 yacc.py:2958(get_pfunctions)
        1    0.000    0.000    0.050    0.050 yacc.py:3036(yacc)
        1    0.001    0.001    0.001    0.001 yacc.py:62(<module>)
        1    0.208    0.208    0.672    0.672 yacc.py:869(parseopt_notrack)
      286    0.000    0.000    0.000    0.000 yacc.py:91(func_code)
        1    0.013    0.013    0.014    0.014 yacctab.py:4(<module>)
        1    0.000    0.000    0.000    0.000 yandex.py:19(Yandex)
        1    0.000    0.000    0.000    0.000 yandex.py:3(<module>)
        2    0.000    0.000    0.000    0.000 zipfile.py:1259(__del__)
        4    0.000    0.000    0.000    0.000 zipfile.py:1263(close)
        1    0.000    0.000    0.000    0.000 zipfile.py:1375(PyZipFile)
        2    0.000    0.000    0.000    0.000 zipfile.py:158(_EndRecData64)
        1    0.000    0.000    0.000    0.000 zipfile.py:20(BadZipfile)
        2    0.000    0.000    0.000    0.000 zipfile.py:201(_EndRecData)
        1    0.000    0.000    0.000    0.000 zipfile.py:24(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:262(ZipInfo)
      250    0.000    0.000    0.000    0.000 zipfile.py:287(__init__)
        1    0.020    0.020    0.033    0.033 zipfile.py:3(<module>)
      250    0.000    0.000    0.000    0.000 zipfile.py:377(_decodeFilename)
      250    0.000    0.000    0.000    0.000 zipfile.py:383(_decodeExtra)
        1    0.000    0.000    0.001    0.001 zipfile.py:420(_ZipDecrypter)
        1    0.001    0.001    0.001    0.001 zipfile.py:433(_GenerateCRCTable)
        1    0.000    0.000    0.000    0.000 zipfile.py:501(ZipExtFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:709(ZipFile)
        2    0.000    0.000    0.003    0.002 zipfile.py:726(__init__)
        2    0.000    0.000    0.000    0.000 zipfile.py:797(__enter__)
        2    0.000    0.000    0.000    0.000 zipfile.py:800(__exit__)
        2    0.002    0.001    0.003    0.002 zipfile.py:803(_RealGetContents)
        2    0.000    0.000    0.000    0.000 zipfile.py:872(namelist)
      250    0.000    0.000    0.000    0.000 zipfile.py:904(getinfo)
        1    0.001    0.001    0.001    0.001 {_Cryptography_cffi_a269d620xd5c405b7.Cryptography_add_osrandom_engine}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7.ERR_load_RAND_strings}
        1    0.003    0.003    0.003    0.003 {_Cryptography_cffi_a269d620xd5c405b7.OpenSSL_add_all_algorithms}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7.SSL_library_init}
        1    0.003    0.003    0.003    0.003 {_Cryptography_cffi_a269d620xd5c405b7.SSL_load_error_strings}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__ACCESS_DESCRIPTION}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__ASN1_TIME}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__AUTHORITY_KEYID}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__BASIC_CONSTRAINTS}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__DIST_POINT_NAME}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__DIST_POINT}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__DSA_SIG}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__ECDSA_SIG}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__EC_builtin_curve}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__EDIPARTYNAME}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__EVP_CIPHER_CTX}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__GENERAL_NAME}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__HMAC_CTX}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__NOTICEREF}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__OTHERNAME}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__PKCS7}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__POLICYINFO}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__POLICYQUALINFO}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__SSL3_STATE}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__SSL_SESSION}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__SSL}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__USERNOTICE}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509V3_CTX}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509V3_EXT_METHOD}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_ALGOR}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_CINF}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_CRL_INFO}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_CRL}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_EXTENSION}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_REQ}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509_REVOKED}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout__X509}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_ERR_string_data_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_aes_key_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_asn1_string_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_bio_method_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_bio_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_dh_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_dsa_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_env_md_ctx_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_evp_pkey_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_rsa_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_ssl_st}
        1    0.000    0.000    0.000    0.000 {_Cryptography_cffi_a269d620xd5c405b7._cffi_layout_struct_x509_store_ctx_st}
        1    0.003    0.003    0.003    0.003 {_Cryptography_cffi_a269d620xd5c405b7._cffi_setup}
    50/47    0.287    0.006    0.325    0.007 {__import__}
        1    0.000    0.000    0.000    0.000 {_cffi_backend._get_types}
       13    0.000    0.000    0.000    0.000 {_cffi_backend.alignof}
        1    0.000    0.000    0.000    0.000 {_cffi_backend.cast}
       47    0.000    0.000    0.000    0.000 {_cffi_backend.complete_struct_or_union}
        3    0.000    0.000    0.000    0.000 {_cffi_backend.new_array_type}
        1    0.000    0.000    0.000    0.000 {_cffi_backend.new_enum_type}
       26    0.000    0.000    0.000    0.000 {_cffi_backend.new_function_type}
      147    0.000    0.000    0.000    0.000 {_cffi_backend.new_pointer_type}
        7    0.000    0.000    0.000    0.000 {_cffi_backend.new_primitive_type}
      116    0.000    0.000    0.000    0.000 {_cffi_backend.new_struct_type}
        3    0.000    0.000    0.000    0.000 {_cffi_backend.new_union_type}
        1    0.000    0.000    0.000    0.000 {_cffi_backend.new_void_type}
      138    0.000    0.000    0.000    0.000 {_cffi_backend.sizeof}
       30    0.000    0.000    0.000    0.000 {_cffi_backend.typeoffsetof}
        1    0.000    0.000    0.000    0.000 {_codecs.lookup}
      138    0.002    0.000    0.002    0.000 {_codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        3    0.000    0.000    0.000    0.000 {_ctypes.LoadLibrary}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       38    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        2    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
      138    0.288    0.002    0.296    0.002 {_io.open}
        4    0.000    0.000    0.000    0.000 {_locale.setlocale}
      118    0.000    0.000    0.000    0.000 {_sre.compile}
      850    0.000    0.000    0.000    0.000 {_sre.getlower}
        2    0.001    0.001    0.001    0.001 {_ssl.txt2obj}
       23    0.000    0.000    0.000    0.000 {_struct.calcsize}
      256    0.000    0.000    0.000    0.000 {_struct.unpack}
        3    0.000    0.000    0.000    0.000 {abs}
       47    0.000    0.000    0.000    0.000 {all}
        6    0.000    0.000    0.000    0.000 {any}
        2    0.001    0.000    0.001    0.000 {binascii.crc32}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
      866    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x000000005C1661C0}
        5    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        2    0.020    0.010    0.023    0.011 {built-in method strptime}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        2    0.000    0.000    0.000    0.000 {cStringIO.StringIO}
     2277    0.000    0.000    0.000    0.000 {chr}
       64    0.000    0.000    0.000    0.000 {cmp}
       35    0.000    0.000    0.000    0.000 {delattr}
        9    0.000    0.000    0.000    0.000 {dir}
        3    0.000    0.000    0.000    0.000 {divmod}
        1    0.001    0.001    0.001    0.001 {function seed at 0x000000000316CF28}
    30658    0.007    0.000    0.008    0.000 {getattr}
       75    0.000    0.000    0.000    0.000 {globals}
     1650    0.001    0.000    0.001    0.000 {hasattr}
5052/3416    0.001    0.000    0.003    0.000 {hash}
        2    0.000    0.000    0.000    0.000 {hex}
      141    0.000    0.000    0.000    0.000 {imp.acquire_lock}
       81    0.015    0.000    0.015    0.000 {imp.find_module}
        2    0.000    0.000    0.000    0.000 {imp.get_suffixes}
        1    0.012    0.012    0.012    0.012 {imp.load_dynamic}
      141    0.000    0.000    0.000    0.000 {imp.release_lock}
    95850    0.016    0.000    0.016    0.000 {isinstance}
    60/40    0.000    0.000    0.000    0.000 {issubclass}
      243    0.000    0.000    0.000    0.000 {iter}
77029/66446    0.012    0.000    0.016    0.000 {len}
        1    0.000    0.000    0.000    0.000 {locals}
       56    0.000    0.000    0.009    0.000 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
      682    0.000    0.000    0.000    0.000 {max}
       47    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__getitem__' of 'dict' objects}
       17    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       17    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
      293    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      190    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
  2585635    0.244    0.000    0.244    0.000 {method 'append' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
     2396    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      256    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      150    0.002    0.000    0.015    0.000 {method 'encode' of 'str' objects}
    32514    0.003    0.000    0.003    0.000 {method 'end' of '_sre.SRE_Match' objects}
     4269    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
     2088    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
     1764    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
      252    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'find_module' of 'imp.NullImporter' objects}
        2    0.000    0.000    0.000    0.000 {method 'find_module' of 'zipimport.zipimporter' objects}
        1    0.008    0.008    0.008    0.008 {method 'findall' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'finditer' of '_sre.SRE_Pattern' objects}
      311    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
   111944    0.013    0.000    0.013    0.000 {method 'get' of 'dict' objects}
       33    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
    24858    0.005    0.000    0.005    0.000 {method 'group' of '_sre.SRE_Match' objects}
        2    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
      141    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       14    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
     6829    0.003    0.000    0.003    0.000 {method 'insert' of 'list' objects}
      342    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
     1219    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      195    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
6138/6094    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
     3496    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      414    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
      108    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
    74405    0.073    0.000    0.073    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      428    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      138    0.000    0.000    0.000    0.000 {method 'partition' of 'unicode' objects}
      359    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       59    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      138    0.036    0.000    0.038    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     1000    0.001    0.000    0.001    0.000 {method 'read' of 'cStringIO.StringI' objects}
      116    0.005    0.000    0.005    0.000 {method 'read' of 'file' objects}
       12    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
      423    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       18    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
    10746    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
     4197    0.002    0.000    0.002    0.000 {method 'replace' of 'unicode' objects}
      861    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      520    0.004    0.000    0.004    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
        8    0.000    0.000    0.000    0.000 {method 'seek' of 'file' objects}
      967    0.000    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        8    0.000    0.000    0.001    0.000 {method 'sort' of 'list' objects}
     8996    0.003    0.000    0.003    0.000 {method 'split' of 'str' objects}
      138    0.000    0.000    0.000    0.000 {method 'split' of 'unicode' objects}
      108    0.002    0.000    0.002    0.000 {method 'splitlines' of 'str' objects}
      138    0.003    0.000    0.003    0.000 {method 'splitlines' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
     4184    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
      828    0.000    0.000    0.000    0.000 {method 'startswith' of 'unicode' objects}
       40    0.001    0.000    0.001    0.000 {method 'strftime' of 'datetime.date' objects}
      456    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      552    0.000    0.000    0.000    0.000 {method 'strip' of 'unicode' objects}
      291    0.004    0.000    0.004    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'tell' of 'file' objects}
        4    0.000    0.000    0.000    0.000 {method 'tolist' of 'array.array' objects}
        5    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
      100    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      145    0.001    0.000    0.001    0.000 {method 'update' of '_hashlib.HASH' objects}
       52    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      122    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'weekday' of 'datetime.date' objects}
     3532    0.001    0.000    0.001    0.000 {min}
      242    0.001    0.000    0.583    0.002 {next}
       98    0.001    0.000    0.001    0.000 {nt._getfullpathname}
      298    0.070    0.000    0.070    0.000 {nt._isdir}
       24    0.001    0.000    0.001    0.000 {nt.access}
        3    0.000    0.000    0.000    0.000 {nt.getcwd}
       20    0.004    0.000    0.004    0.000 {nt.listdir}
      438    0.063    0.000    0.063    0.000 {nt.stat}
        1    0.002    0.002    0.002    0.002 {nt.urandom}
      117    0.213    0.002    0.213    0.002 {open}
       21    0.000    0.000    0.000    0.000 {operator.getitem}
     2252    0.000    0.000    0.000    0.000 {ord}
     8263    0.002    0.000    0.002    0.000 {range}
        8    0.000    0.000    0.000    0.000 {repr}
     1848    0.001    0.000    0.001    0.000 {setattr}
       14    0.004    0.000    0.004    0.000 {sorted}
        2    0.000    0.000    0.000    0.000 {strop.maketrans}
       12    0.000    0.000    0.000    0.000 {sys._getframe}
       13    0.000    0.000    0.000    0.000 {thread.allocate_lock}
       24    0.000    0.000    0.000    0.000 {thread.get_ident}
        8    0.000    0.000    0.000    0.000 {time.strftime}
        1    0.000    0.000    0.000    0.000 {time.time}
        3    0.000    0.000    0.000    0.000 {unichr}
      275    0.001    0.000    0.001    0.000 {zip}


